YEAR_,MONTH_,TEMP_mean,TEMP_median,MIN_mean,MAX_mean,PRCP_mean,PRCP_median,PRCP_min,PRCP_max
1962,7,72.05927966823837,73.0,62.29520454545455,82.81412339506873,0.012724487190399182,0.0,0.0,2.83
1962,8,72.17772763623901,73.5,61.968274126194146,83.4650157097972,0.01311405661921126,0.0,0.0,4.61
1962,9,64.57420723800543,65.1,55.34579792256846,75.2945470640307,0.013015201942970225,0.0,0.0,6.02
1962,10,56.837555733394304,57.8,47.983756577442236,67.48060512468543,0.010681056332270459,0.0,0.0,5.79
1962,11,44.57956761837622,45.5,36.69886590668704,54.22259770790479,0.011117652227396538,0.0,0.0,4.09
1962,12,35.06647464780699,36.6,27.27983001540129,44.90237470030826,0.008781394505394868,0.0,0.0,3.11
1963,1,29.618412066021627,31.8,21.51557465702738,40.086507845607606,0.00916302833255922,0.0,0.0,2.68
1963,2,35.31438830792491,37.0,26.557677525045683,46.393825053722665,0.011012241538936323,0.0,0.0,4.45
1963,3,44.926811553084036,46.2,35.55627128263337,56.1116975991827,0.011354581673306774,0.0,0.0,2.44
1963,4,52.90762866028989,53.1,43.332767830936305,63.91328519431724,0.01001792757260667,0.0,0.0,2.56
1963,5,61.616116285633645,61.8,51.64592228623065,72.66572944896114,0.009247177954847276,0.0,0.0,2.24
1963,6,68.65395297275221,70.6,58.9599486521181,79.31746994981911,0.015047792444242149,0.0,0.0,5.2
1963,7,73.00044822695035,74.9,63.037267362687246,83.79079716312057,0.012772434557163167,0.0,0.0,3.58
1963,8,71.49177981025962,72.7,61.85397862907809,82.3195137192524,0.011162022529008215,0.0,0.0,2.01
1963,9,66.16300561140986,67.1,56.482661054600726,77.53198456320898,0.010973795155823758,0.0,0.0,6.85
1963,10,59.13929812567652,61.7,48.58746510170361,71.35674643874643,0.005131067261990494,0.0,0.0,2.09
1963,11,45.3493578414045,47.2,37.193842437098574,55.29616925978312,0.016585040071237758,0.0,0.0,5.91
1963,12,31.754362722704432,33.0,24.04293301353435,41.176178504085485,0.008372379778051789,0.0,0.0,1.81
1964,1,34.412949229891616,36.1,26.119099777511554,44.56115362649915,0.01363718006286484,0.0,0.0,4.29
1964,2,34.36785190615836,35.3,25.649199462234172,44.789884410739404,0.011301397205588821,0.0,0.0,3.27
1964,3,41.38943228454172,43.0,32.24659596305166,52.59842492723848,0.01236815368984945,0.0,0.0,3.43
1964,4,52.06581014826629,53.1,42.78236058601134,63.04954795249069,0.013410583236770954,0.0,0.0,2.64
1964,5,61.78876102141303,63.5,51.547025138865024,72.88620018323408,0.010074215944457744,0.0,0.0,3.23
1964,6,68.8235190097259,70.4,58.836665880688514,79.66924074510729,0.011493574157693642,0.0,0.0,3.11
1964,7,73.43259479214254,75.7,63.65933752141633,84.2738735651876,0.013004299377029044,0.0,0.0,4.92
1964,8,70.62080647921064,71.8,61.18251369237792,81.50822253922968,0.014172948617970712,0.0,0.0,5.83
1964,9,64.76224333254662,65.5,55.24084332368747,75.94875125464958,0.011681159420289857,0.0,0.0,4.53
1964,10,54.602737529351124,55.8,44.436522486393585,66.62499856560905,0.007231621273044533,0.0,0.0,3.27
1964,11,45.0848369887374,47.0,36.7409142111816,55.2258347666212,0.012359749094442972,0.0,0.0,3.43
1964,12,35.05164286943059,36.9,27.816909487208903,43.874544932529425,0.013515568800739905,0.0,0.0,5.67
1965,1,34.11358929328408,36.0,26.571329900030292,43.673928333232276,0.006527737578388808,0.0,0.0,1.97
1965,2,34.60409446711715,37.3,26.499772514385118,45.02626181379449,0.008716668437267608,0.0,0.0,3.03
1965,3,40.39571100640328,39.9,32.69039507067779,49.98360447535531,0.007949266503667481,0.0,0.0,2.2
1965,4,52.89435910350038,52.7,44.39180885223195,63.20749275909835,0.007820500245218244,0.0,0.0,1.89
1965,5,61.990451526415214,64.6,52.58589360794589,72.50288238878733,0.004292241379310345,0.0,0.0,1.77
1965,6,67.34905731761145,69.2,58.38263337116913,77.27410770588978,0.010919730900377844,0.0,0.0,4.96
1965,7,72.03524690601643,73.9,62.786195698792966,82.20079034432055,0.008359593837535014,0.0,0.0,5.16
1965,8,71.0337109614207,73.5,62.192306749969376,81.30987382089918,0.00898674765323026,0.0,0.0,3.07
1965,9,64.50054721303131,65.7,56.43755886470663,74.36541865647882,0.01113546393743362,0.0,0.0,5.71
1965,10,54.97261036230988,56.6,45.49746334220132,66.24699987628355,0.005251873942129443,0.0,0.0,3.5
1965,11,46.81338202604001,48.2,39.27570829627747,56.05183891253255,0.007273240496800903,0.0,0.0,1.85
1965,12,37.835858803271634,39.0,30.813930746048342,46.68091927147428,0.007714815176046034,0.0,0.0,2.13
1966,1,30.3176140567201,32.5,23.36643641297644,39.05137603356781,0.01056199012992245,0.0,0.0,1.77
1966,2,34.8445281468292,35.8,27.345448318377972,44.09326666210014,0.010420441347270616,0.0,0.0,3.19
1966,3,43.3520462413452,46.1,34.44986087924318,54.10283788796835,0.006211773024571328,0.0,0.0,1.85
1966,4,51.440351891093556,52.4,42.42310705799242,61.93068225619941,0.006291377983063895,0.0,0.0,2.32
1966,5,60.30572457469266,62.5,50.94555389965226,70.82644135188866,0.008495248639173355,0.0,0.0,3.15
1966,6,68.82599409953822,71.0,59.00489353514623,79.2954592098512,0.0073006993006993,0.0,0.0,4.06
1966,7,74.1150380631474,76.7,64.55914877683475,84.52570982839313,0.006318934608161174,0.0,0.0,4.57
1966,8,71.08282984926494,73.0,62.24824120603015,81.20378388437442,0.0077002053388090345,0.0,0.0,4.92
1966,9,65.23073036582245,66.3,56.53202380190671,75.42332010751312,0.008515447006288162,0.0,0.0,3.78
1966,10,54.44073914382507,55.5,45.25007085207319,65.64966422278356,0.005266883645240033,0.0,0.0,3.54
1966,11,45.84714989888777,47.0,38.00671344585625,55.68401947764498,0.007493738985251832,0.0,0.0,4.33
1966,12,35.67047776350401,36.6,28.721551829641413,44.41653711977477,0.008674365807916296,0.0,0.0,2.28
1967,1,36.1569972535856,37.2,28.48997131172557,45.888223796726116,0.008405934045166777,0.0,0.0,2.87
1967,2,35.13863973063973,36.5,26.745821267425416,45.78733886751704,0.0077819825501944705,0.0,0.0,2.13
1967,3,45.12680456144608,45.9,36.46743113699794,55.852644055433984,0.006125122538098209,0.0,0.0,2.24
1967,4,52.867365835222984,51.9,44.36895356895357,63.20619329637096,0.00748790868639969,0.0,0.0,3.82
1967,5,59.183300054456346,58.7,49.76625113464448,69.69463842662631,0.007056777671506825,0.0,0.0,2.83
1967,6,68.50403054199523,69.9,59.68278149840396,78.35087620478157,0.010425571112748711,0.0,0.0,3.15
